사건번호,용도,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일
청주 7계 2000-10294,공장,충북 청주시 흥덕구 신봉동 171-5,"713,919,440","349,821,000",낙찰(2/3),"411,100,000",57.6%,2001.02.13
청주 3계 2000-10331,임야,충북 보은군 속리산면 갈목리 산15-4,"92,365,725","64,656,007",낙찰(1/2),"65,000,000",70.4%,2001.03.22
청주 4계 2000-10348(1),전,충북 증평군 도안면 송정리 26,"33,408,000",0,낙찰(3/4),"16,510,000",49.4%,2001.03.29
청주 4계 2000-10348(2),답,충북 증평군 도안면 송정리 315-1,"19,745,000","4,953,625",낙찰(5/6),"7,200,000",36.5%,2001.06.21
청주 3계 2000-10379,단독주택,충북 청주시 청원구 우암동 223-8,"678,422,600","332,427,074",낙찰(2/3),"450,000,000",66.3%,2001.01.11
청주 3계 2000-10393,전,충북 진천군 이월면 신월리 496-1,"53,412,800","26,172,272",낙찰(2/3),"38,100,500",71.3%,2001.02.15
청주 3계 2000-10430,단독주택,충북 청주시 상당구 미원면 운암리 370-11,"39,706,100","12,451,832",낙찰(5/6),"12,500,000",31.5%,2001.02.15
청주 4계 2000-10546,임야,충북 진천군 백곡면 명암리 산135-1,"15,947,400","5,001,104",낙찰(4/5),"5,720,000",35.9%,2001.02.22
청주 2계 2000-10621,대지,충북 진천군 덕산읍 인산리 182-1,"24,000,000","6,022,000",낙찰(5/6),"10,000,000",41.7%,2001.05.17
청주 3계 2000-10836,임야,충북 청주시 청원구 오창읍 후기리 산30-1,"136,385,100","66,828,699",낙찰(2/3),"75,110,000",55.1%,2001.01.11
청주 4계 2000-10843,아파트,충북 청주시 서원구 사직동 658 주공 130동 210호,"32,000,000","15,680,000",낙찰(2/4),"18,920,000",59.1%,2001.01.18
청주 6계 2000-10867,단독주택,충북 진천군 진천읍 교성리 287-1,"15,134,500","7,415,905",낙찰(1/2),"11,000,000",72.7%,2001.03.27
청주 5계 2000-10904,공장,충북 괴산군 괴산읍 검승리 142-1,"1,592,692,000","624,335,260",취하(3/4),0,0%,2001.02.08
청주 6계 2000-10966,임야,충북 괴산군 불정면 추산리 산42,"17,047,800","5,346,180",낙찰(4/6),"6,610,000",38.8%,2001.03.27
청주 1계 2000-11013,대지,충북 청주시 상당구 탑동 93-7,"15,396,000","7,544,040",낙찰(2/4),"8,000,000",52.0%,2001.01.22
청주 4계 2000-11105,임야,충북 괴산군 청천면 삼락리 산14,"129,229,600","32,421,121",낙찰(5/6),"41,700,000",32.3%,2001.03.29
청주 2계 2000-11129,전,충북 진천군 광혜원면 구암리 141,"6,700,000","6,700,000",취하(0/0),0,0%,2001.01.30
청주 2계 2000-11129,전,충북 진천군 광혜원면 구암리 144,"13,610,000","13,610,000",취하(0/0),0,0%,2001.01.30
청주 2계 2000-11129,답,충북 진천군 광혜원면 구암리 466,"1,410,000","1,410,000",취하(0/0),0,0%,2001.01.30
청주 2계 2000-11129,전,충북 진천군 광혜원면 구암리 470,"5,700,000","5,700,000",취하(0/0),0,0%,2001.01.30
청주 2계 2000-11129,전,충북 진천군 광혜원면 구암리 478,"4,330,000","4,330,000",취하(0/0),0,0%,2001.01.30
청주 7계 2000-11280,아파트,충북 청주시 상당구 용암동 2105 진흥한우리 101동 102호,"70,000,000","49,000,000",낙찰(1/2),"55,810,000",79.7%,2001.02.13
청주 3계 2000-11334,단독주택,충북 청주시 서원구 수곡동 201-18,"145,383,160","71,237,748",낙찰(2/4),"81,710,000",56.2%,2001.01.11
청주 4계 2000-11341,아파트,충북 청주시 흥덕구 운천동 676 형석 2동 205호,"31,000,000","15,190,000",낙찰(2/3),"20,470,000",66.0%,2001.01.18
청주 4계 2000-11372(1),단독주택,충북 괴산군 사리면 사담리 566,"146,782,980","71,923,660",취하(2/2),0,0%,2001.06.21
청주 7계 2000-11488,근린주택,충북 청주시 상당구 용암동 1553,"279,926,580","137,164,000",낙찰(2/3),"187,900,000",67.1%,2001.02.13
청주 4계 2000-11594,답,충북 진천군 이월면 송림리 144-1,"12,852,000","4,030,387",낙찰(4/5),"4,220,000",32.8%,2001.02.22
청주 4계 2000-11594,전,충북 진천군 이월면 송림리 152,"6,156,000","1,930,521",낙찰(4/5),"2,120,000",34.4%,2001.02.22
청주 6계 2000-11662,아파트,충북 청주시 상당구 금천동 122-1 외 삼일 7동 102호,"38,000,000","18,620,000",낙찰(2/3),"23,180,000",61.0%,2001.01.16
청주 5계 2000-11785,단독주택,충북 청주시 흥덕구 강내면 석화리 105,"69,398,880","48,579,000",낙찰(1/3),"61,870,000",89.2%,2001.03.20
청주 6계 2000-11860,답,충북 청주시 상당구 금천동 55-6,"32,160,000","12,606,720",분할(3/3),0,0%,2001.03.27
청주 7계 2000-11907,공장,충북 진천군 덕산읍 옥동리 246-1,"723,890,800","354,706,000",낙찰(2/4),"450,000,000",62.2%,2001.02.13
청주 5계 2000-11952,아파트,충북 진천군 진천읍 성석리 480-13 우주동백 102동 205호,"33,000,000","16,170,000",각하(3/3),0,0%,2001.01.16
청주 6계 2000-11969,공장,충북 진천군 초평면 영구리 199-1,"246,437,400","96,603,460",낙찰(5/7),"112,770,000",45.8%,2001.06.12
청주 6계 2000-12108,다세대,충북 청주시 흥덕구 복대동 142-3,"28,000,000","13,720,000",취하(2/3),0,0%,2001.01.16
청주 2계 2000-12207,답,충북 보은군 수한면 성리 171,"540,000","264,600",낙찰(2/3),"265,000",49.1%,2001.03.06
청주 2계 2000-12207,전,충북 보은군 수한면 성리 172,"10,880,000","5,331,200",낙찰(2/3),"5,350,000",49.2%,2001.03.06
청주 2계 2000-12207,답,충북 보은군 수한면 성리 173,"18,300,000","8,967,000",낙찰(2/3),"9,000,000",49.2%,2001.03.06
청주 2계 2000-12221,공장,충북 진천군 초평면 용정리 369-3,"1,026,430,000","402,359,854",낙찰(7/8),"441,110,000",43.0%,2001.06.26
청주 4계 2000-12245,아파트,충북 보은군 보은읍 교사리 35-5 외 거성 B7호,"8,100,000","2,540,160",취소(4/4),0,0%,2001.04.23
청주 4계 2000-12245,아파트,충북 보은군 보은읍 교사리 35-5 외 거성 B8호,"10,800,000","3,386,880",취소(5/5),0,0%,2001.04.23
청주 4계 2000-12245,아파트,충북 보은군 보은읍 교사리 35-5 외 거성 B9호호,"10,800,000","3,386,880",취소(5/5),0,0%,2001.04.23
청주 4계 2000-12245,아파트,충북 보은군 보은읍 교사리 35-5 외 거성 B10호,"13,700,000","4,296,320",취소(5/5),0,0%,2001.04.23
청주 4계 2000-12245,아파트,충북 보은군 보은읍 교사리 35-5 외 거성 B11호,"10,500,000","3,292,800",취소(5/5),0,0%,2001.04.23
청주 4계 2000-12245,아파트,충북 보은군 보은읍 교사리 35-5 외 거성 117호,"25,500,000","7,996,800",낙찰(4/5),"11,000,000",43.1%,2001.02.22
청주 4계 2000-12245,아파트,충북 보은군 보은읍 교사리 35-5 외 거성 118호,"19,000,000","5,958,400",낙찰(4/5),"6,200,000",32.6%,2001.02.22
청주 4계 2000-12245,아파트,충북 보은군 보은읍 교사리 35-5 외 거성 119호,"25,100,000","7,871,360",낙찰(4/5),"9,120,000",36.3%,2001.02.22
청주 4계 2000-12245,아파트,충북 보은군 보은읍 교사리 35-5 외 거성 120호,"80,600,000","25,276,160",낙찰(4/5),"26,510,000",32.9%,2001.02.22
청주 4계 2000-12245,아파트,충북 보은군 보은읍 교사리 35-5 외 거성 121호,"24,520,000","7,689,472",낙찰(4/5),"7,700,000",31.4%,2001.02.22
청주 4계 2000-12245,아파트,충북 보은군 보은읍 교사리 35-5 외 거성 122호,"26,000,000","8,153,600",낙찰(4/5),"8,200,000",31.5%,2001.02.22
청주 3계 2000-12337,전,충북 청주시 흥덕구 옥산면 가락리 783-1,"71,432,000","35,001,680",낙찰(2/3),"40,000,000",56.0%,2001.01.11
청주 3계 2000-12498,아파트,충북 청주시 서원구 분평동 1202 분평주공2단지 212동 805호,"50,000,000","35,000,000",낙찰(1/2),"39,100,000",78.2%,2001.01.11
청주 4계 2000-12504,아파트,충북 청주시 서원구 분평동 1202 분평주공2단지 212동 1304호,"55,000,000","38,500,000",낙찰(2/3),"49,180,000",89.4%,2001.05.10
청주 3계 2000-12535,아파트,충북 청주시 서원구 분평동 1202 분평주공2단지 212동 1201호,"50,000,000","35,000,000",낙찰(1/2),"36,970,000",73.9%,2001.01.11
청주 4계 2000-12542,아파트,충북 청주시 서원구 분평동 1202 분평주공2단지 212동 1202호,"45,000,000","31,500,000",낙찰(2/3),"38,800,000",86.2%,2001.02.22
청주 5계 2000-12559,아파트,충북 청주시 서원구 분평동 1202 분평주공2 212동 1203호,"55,000,000","38,500,000",낙찰(1/2),"45,300,000",82.4%,2001.03.20
청주 6계 2000-12566,아파트,충북 청주시 서원구 분평동 1202 분평주공2단지 212동 1302호,"48,000,000","33,600,000",낙찰(1/3),"38,200,000",79.6%,2001.01.16
청주 1계 2000-12573,아파트상가,충북 청주시 상당구 금천동 50-3 외,"36,500,000","7,325,700",낙찰(6/7),"8,750,000",24.0%,2001.05.08
청주 7계 2000-12580,대지,충북 청주시 서원구 사직동 12-35,"831,210,000","325,834,000",낙찰(3/4),"351,000,000",42.2%,2001.01.09
청주 5계 2000-12603,근린상가,충북 청주시 상당구 남주동 544,"133,935,000","52,503,000",분할(2/2),0,0%,2001.01.09
청주 5계 2000-12603,대지,충북 청주시 상당구 미원면 옥화리 283,"20,743,500","10,164,000",낙찰(2/4),"13,700,000",66.0%,2001.02.13
청주 1계 2000-12610,답,충북 증평군 도안면 도당리 692,"17,584,800","8,616,552",낙찰(2/3),"13,000,000",73.9%,2001.01.22
청주 7계 2000-12689,공장용지,충북 진천군 진천읍 송두리 559,"628,055,000","308,237,000",취하(2/2),0,0%,2001.01.09
청주 4계 2000-12740,전,충북 진천군 문백면 평산리 5,"1,426,500","998,550",취소(1/1),0,0%,2001.06.14
청주 4계 2000-12740,답,충북 진천군 문백면 평산리 327,"1,240,000","868,000",취소(2/2),0,0%,2001.06.14
청주 4계 2000-12740,답,충북 진천군 문백면 평산리 328,"1,448,000","1,013,600",취소(2/2),0,0%,2001.06.14
청주 4계 2000-12740,전,충북 진천군 문백면 평산리 353,"11,529,000","8,070,000",취소(2/2),0,0%,2001.06.14
청주 4계 2000-12771,아파트,충북 청주시 청원구 율량동 710 외 대창율량 803호,"50,000,000","24,500,000",낙찰(2/3),"36,870,000",73.7%,2001.01.18
청주 4계 2000-12849(1),단독주택,충북 청주시 청원구 북이면 화상리 197,"10,129,200","1,626,376",낙찰(7/8),"2,010,000",19.8%,2001.06.21
청주 4계 2000-12849(2),전,충북 청주시 청원구 북이면 내둔리 492-1,"3,094,000","620,978",낙찰(6/7),"622,000",20.1%,2001.05.10
청주 4계 2000-12849(3),임야,충북 청주시 청원구 북이면 내둔리 492-2,"2,549,190","511,632",낙찰(6/7),"550,000",21.6%,2001.05.10
청주 4계 2000-12849(4),전,충북 청주시 청원구 북이면 내둔리 492-4,"2,436,000","488,914",낙찰(6/7),"495,000",20.3%,2001.05.10
청주 4계 2000-13040,단독주택,충북 청주시 서원구 모충동 84-31,"93,515,400","45,822,546",낙찰(2/3),"56,780,000",60.7%,2001.01.18
청주 1계 2000-13118,단독주택,충북 청주시 흥덕구 강내면 사인리 63-1,"77,112,920","37,785,330",낙찰(2/3),"42,000,000",54.5%,2001.01.22
청주 2계 2000-13255,전,충북 청주시 청원구 북이면 광암리 245-1,"6,075,000","2,977,000",분할(1/1),0,0%,2001.04.12
청주 2계 2000-13255,전,충북 청주시 청원구 북이면 광암리 245-2,"828,000","406,000",낙찰(2/3),"406,000",49.0%,2001.04.12
청주 2계 2000-13255,전,충북 청주시 청원구 북이면 광암리 245-3,"261,000","128,000",낙찰(2/3),"128,000",49.0%,2001.04.12
청주 2계 2000-13255,전,충북 청주시 청원구 북이면 광암리 251-1,"10,845,000","5,315,000",낙찰(2/3),"5,560,000",51.3%,2001.04.12
청주 2계 2000-13255,전,충북 청주시 청원구 북이면 광암리 251-2,"3,532,000","1,731,000",낙찰(2/3),"1,731,000",49.0%,2001.04.12
청주 2계 2000-13255,임야,충북 청주시 청원구 북이면 광암리 251-4,"11,513,400","5,642,000",낙찰(2/3),"6,600,000",57.3%,2001.04.12
청주 2계 2000-13255,전,충북 청주시 청원구 북이면 광암리 251-9,"255,000","125,000",낙찰(2/3),"125,000",49.0%,2001.04.12
청주 2계 2000-13255,전,충북 청주시 흥덕구 옥산면 신촌리 13,"14,256,000","9,979,200",유찰(1/2),0,0%,2001.02.08
청주 2계 2000-13255,답,충북 청주시 흥덕구 옥산면 국사리 230,"6,457,500","6,457,500",유찰(1/2),0,0%,2001.02.08
청주 2계 2000-13255,답,충북 청주시 흥덕구 옥산면 국사리 255,"3,375,000","1,323,200",낙찰(3/4),"1,750,000",51.9%,2001.05.17
청주 7계 2000-13286,단독주택,충북 청주시 서원구 사직동 263-14,"86,214,650","33,796,000",낙찰(3/4),"45,190,000",52.4%,2001.01.09
청주 5계 2000-13354,아파트,충북 청주시 상당구 대성동 88-1 외 대성 다동 103호,"18,000,000","7,056,000",낙찰(3/4),"7,500,000",41.7%,2001.02.08
청주 6계 2000-13361,아파트,충북 청주시 상당구 용암동 2064 세원 112동 706호,"38,000,000","26,600,000",취하(1/2),0,0%,2001.01.16
청주 6계 2000-13460,답,충북 진천군 덕산읍 화상리 622,"16,348,600","8,010,814",낙찰(2/3),"12,100,000",74.0%,2001.03.27
청주 3계 2000-13538,아파트,충북 청주시 상당구 용암동 2082 소라 101동 303호,"50,000,000","35,000,000",낙찰(1/2),"43,110,000",86.2%,2001.03.22
청주 7계 2000-13576,공장,충북 괴산군 문광면 광덕리 595-3,"4,023,822,700","1,577,339,000",낙찰(2/3),"1,740,000,000",43.2%,2001.02.13
청주 7계 2000-13576,공장,충북 괴산군 문광면 광덕리 582,"100,159,500","49,078,000",낙찰(2/3),"55,300,000",55.2%,2001.01.09
청주 7계 2000-13576,임야,충북 괴산군 문광면 광덕리 산33-18,"60,980,500","29,881,000",낙찰(2/3),"31,200,000",51.2%,2001.01.09
청주 2계 2000-13828,전,충북 괴산군 불정면 탑촌리 51,"16,104,000","7,890,960",낙찰(2/4),"8,020,000",49.8%,2001.01.30
청주 4계 2000-13842,단독주택,충북 청주시 서원구 모충동 120-7,"38,680,200","18,953,298",낙찰(2/4),"27,000,000",69.8%,2001.02.22
청주 2계 2000-13927,아파트,충북 청주시 흥덕구 신봉동 528 주공 116동 107호,"26,000,000","12,740,000",낙찰(2/4),"16,876,000",64.9%,2001.01.30
청주 4계 2000-13941,임야,충북 진천군 백곡면 석현리 산59,"124,959,000","61,229,910",낙찰(3/5),"82,500,000",66.0%,2001.02.22
청주 4계 2000-13965,단독주택,충북 청주시 상당구 남문로1가 299-3,"61,053,800","29,916,362",낙찰(2/3),"33,500,000",54.9%,2001.01.16
청주 6계 2000-13996,임야,충북 청주시 흥덕구 석곡동 산39,"57,120,000","27,988,800",낙찰(2/3),"30,660,000",53.7%,2001.02.20
청주 3계 2000-14036,아파트,충북 청주시 서원구 수곡동 324 외 신남주공 128동 303호,"38,000,000","26,600,000",낙찰(3/5),"28,100,000",73.9%,2001.03.22
청주 1계 2000-14043(3),전,충북 괴산군 문광면 옥성리 424,"3,865,700","1,515,354",낙찰(3/6),"1,900,000",49.2%,2001.06.21
청주 1계 2000-14074(1),답,충북 청주시 청원구 오창읍 원리 38,"34,040,000","23,828,000",분할(1/1),0,0%,2001.02.27
청주 1계 2000-14074(3),답,충북 청주시 청원구 오창읍 원리 131-2,"20,700,000","14,490,000",낙찰(1/3),"25,780,000",124.5%,2001.02.27
청주 1계 2000-14074(4),전,충북 청주시 청원구 오창읍 원리 135,"20,760,000","12,879,650",낙찰(2/3),"15,700,000",75.6%,2001.02.27
청주 1계 2000-14074(5),전,충북 청주시 청원구 오창읍 원리 142,"26,285,000","12,879,650",낙찰(2/3),"15,700,000",59.7%,2001.02.27
청주 1계 2000-14074(6),단독주택,충북 청주시 청원구 오창읍 원리 168,"132,950,400","65,145,696",낙찰(2/3),"78,000,000",58.7%,2001.04.03
청주 1계 2000-14074(7),전,충북 청주시 청원구 오창읍 원리 291,"14,712,000","7,208,880",낙찰(1/2),"8,100,000",55.1%,2001.02.27
청주 7계 2000-14289,단독주택,충북 진천군 광혜원면 죽현리 578-3,"46,728,000","16,027,704",낙찰(3/4),"18,317,000",39.2%,2001.01.09
청주 1계 2000-14319,임야,충북 괴산군 문광면 광덕리 산59,"8,330,400","4,081,896",낙찰(2/3),"4,610,000",55.3%,2001.01.22
청주 4계 2000-14340,단독주택,충북 청주시 청원구 내덕동 295-32,"200,000,080","98,000,039",낙찰(2/3),"123,260,000",61.6%,2001.01.18
청주 3계 2000-14371,아파트,충북 청주시 서원구 개신동 446-2 송학삼익맨션 101동 602호,"95,000,000","46,550,000",낙찰(2/3),"70,300,000",74.0%,2001.02.15
청주 5계 2000-14487,공장,충북 진천군 덕산읍 화상리 654,"1,246,604,090","488,669,000",취하(3/3),0,0%,2001.03.20
청주 1계 2000-14500,아파트,충북 진천군 진천읍 교성리 375 제일 B동 2호,"25,000,000","12,250,000",취소(3/3),0,0%,2001.02.28
청주 3계 2000-14593,단독주택,충북 청주시 흥덕구 봉명동 877-3,"155,803,920","76,343,920",낙찰(2/3),"85,600,000",54.9%,2001.01.11
청주 4계 2000-14609,단독주택,충북 괴산군 괴산읍 서부리 479-1,"74,099,000","29,046,808",낙찰(3/4),"35,600,000",48.0%,2001.02.22
청주 5계 2000-14654,대지,충북 증평군 증평읍 초중리 609-5,"82,058,300","32,166,900",낙찰(2/3),"35,200,000",42.9%,2001.02.08
청주 5계 2000-14678,단독주택,충북 청주시 상당구 석교동 97,"155,076,000","108,553,200",낙찰(1/2),"110,006,000",70.9%,2001.02.08
청주 5계 2000-14685,공장,충북 증평군 도안면 도당리 402,"234,256,000","91,828,000",낙찰(3/4),"101,300,000",43.2%,2001.01.09
청주 6계 2000-14692,단독주택,충북 청주시 청원구 우암동 357-5,"69,939,120","69,939,120",취하(0/0),0,0%,2001.01.18
청주 1계 2000-14715,아파트상가,충북 청주시 상당구 금천동 199-1 외,"10,000,000","3,136,000",취하(4/4),0,0%,2001.04.03
청주 2계 2000-14722,임야,충북 괴산군 괴산읍 신항리 산10,"33,600,000","16,464,000",낙찰(2/3),"19,700,000",58.6%,2001.03.06
청주 3계 2000-14807,근린주택,충북 청주시 흥덕구 오송읍 오송리 246-27,"408,887,400","160,283,860",낙찰(3/4),"215,000,000",52.6%,2001.04.26
청주 4계 2000-14845,공장,충북 괴산군 소수면 길선리 산121-1,"1,977,625,980","496,146,805",낙찰(5/6),"496,200,000",25.1%,2001.06.21
청주 2계 2000-14920,아파트,충북 청주시 청원구 사천동 228 외 사천동아2차 202동 501호,"75,000,000","52,500,000",낙찰(1/2),"58,550,000",78.1%,2001.01.30
청주 4계 2000-15046,근린상가,충북 청주시 서원구 모충동 338-5,"76,978,880","37,719,651",취하(2/2),0,0%,2001.06.21
청주 3계 2000-15138,아파트,충북 청주시 상당구 용암동 2088 용암형석 103동 1303호,"75,000,000","52,500,000",취하(1/1),0,0%,2001.03.22
청주 4계 2000-15145,단독주택,충북 보은군 보은읍 삼산리 142-8,"80,833,590","39,608,459",낙찰(2/3),"46,200,000",57.2%,2001.01.18
청주 4계 2000-15176,답,충북 청주시 서원구 현도면 죽암리 180,"9,990,000","4,895,100",낙찰(2/3),"5,010,000",50.2%,2001.03.27
청주 1계 2000-15305,연립,충북 청주시 상당구 용담동 156-10,"43,000,000","21,070,000",취하(3/4),0,0%,2001.06.11
청주 1계 2000-15350,전,충북 청주시 청원구 내수읍 초정리 69-1,"112,470,000","44,088,240",낙찰(2/3),"49,500,000",44.0%,2001.04.03
